C:\Users\hp\DataSet\contracts\ropsten\01\019ef01c6152cd62f49fce5a72b669ee2f44ce5f_FundsEIF.sol
jar:file:/C:/Users/hp/AppData/Roaming/npm/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ADDRESS_HARDCODED
patternId: adc165
severity: 1
line: 10
column: 25
content: 0x8Fec30D7a55725965A5b419cC6095eeF89bA07B6

ruleId: SOLIDITY_CALL_WITHOUT_DATA
patternId: om991k
severity: 2
line: 16
column: 32
content: call.value(address(this).balance)()

ruleId: SOLIDITY_LOCKED_MONEY
patternId: 30281d
severity: 3
line: 3
column: 0
content: contractFundsEIF{addresspublicdestinationAddress;eventLogged(addressindexedsender,uintamount);constructor()public{destinationAddress=0x8Fec30D7a55725965A5b419cC6095eeF89bA07B6;}function()externalpayable{emitLogged(msg.sender,msg.value);if(msg.sender!=destinationAddress){if(!destinationAddress.call.value(address(this).balance)()){revert();}}}}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 16
column: 9
content: if(!destinationAddress.call.value(address(this).balance)()){revert();}

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 83k1no
severity: 1
line: 16
column: 32
content: call.value(address(this).balance)()

SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_REVERT_REQUIRE :1
SOLIDITY_LOCKED_MONEY :1
SOLIDITY_ADDRESS_HARDCODED :1
SOLIDITY_UPGRADE_TO_050 :1
SOLIDITY_CALL_WITHOUT_DATA :1
