_id,LOC
10818,0
10831,0
11073,0
11168,0
11216,0
11292,0
11307,0
11343,0
11355,0
11356,0
11367,0
11440,0
11441,0
11490,0
11553,0
11592,0
11776,0
11817,0
11857,0
11889,0
11901,0
11911,0
11937,0
12014,0
12101,0
12109,0
12145,0
12186,0
12211,0
12250,0
12272,0
12290,0
12314,0
12420,0
12434,0
12576,0
12670,0
12726,0
12793,0
12832,0
12845,0
12926,0
12930,0
12934,0
12959,0
13074,0
13091,0
13112,0
13200,0
13209,0
13211,0
13231,0
13254,0
13267,0
13269,0
13275,0
13316,0
13346,0
13350,0
13402,0
13427,0
13464,0
13493,0
13523,0
13531,0
13564,0
13616,0
13620,0
13656,0
13720,0
13721,0
13731,0
13789,0
13814,0
13819,0
13851,0
13898,0
13915,0
13941,0
13943,0
13970,0
13984,0
14005,0
14017,0
14039,0
14049,0
14053,0
14072,0
14112,0
14138,0
14186,0
14196,0
14217,0
14266,0
14322,0
14338,0
14347,0
14363,0
14378,0
14424,0
14444,0
14492,0
14503,0
14516,0
14525,0
14532,0
14538,0
14556,0
14582,0
14594,0
14636,0
14637,0
14727,0
14748,0
14790,0
14799,0
14819,0
14839,0
14910,0
14929,0
14930,0
14970,0
14994,0
15020,0
15070,0
15088,0
15094,0
15103,0
15160,0
15191,0
15195,0
15198,0
15232,0
15241,0
15253,0
15272,0
15284,0
15290,0
15315,0
15325,0
15331,0
15358,0
15367,0
15370,0
15374,0
15472,0
15549,0
15586,0
15606,0
15621,0
15667,0
15701,0
15709,0
15739,0
15772,0
15777,0
15819,0
15877,0
15892,0
15969,0
15981,0
15986,0
15992,0
16000,0
16020,0
16029,0
16037,0
16102,0
16152,0
16157,0
16174,0
16188,0
16214,0
16247,0
16254,0
16270,0
16333,0
16342,0
16420,0
16421,0
16440,0
16471,0
16480,0
16496,0
16502,0
16505,0
16528,0
16571,0
16594,0
16601,0
16615,0
16640,0
16642,0
16663,0
16684,0
16740,0
16746,0
16799,0
16824,0
16825,0
16850,0
16861,0
16870,0
16941,0
16959,0
17034,0
17042,0
17058,0
17079,0
17107,0
17116,0
17140,0
17142,0
17160,0
17228,0
17244,0
17264,0
17270,0
17278,0
17280,0
17285,0
17297,0
17371,0
17376,0
17395,0
17418,0
17428,0
17512,0
17518,0
17540,0
17549,0
17562,0
17567,0
17616,0
17628,0
17632,0
17646,0
17655,0
17692,0
17699,0
17701,0
17722,0
17771,0
17781,0
17784,0
17828,0
17852,0
17874,0
17891,0
17905,0
17945,0
17996,0
18018,0
18028,0
18036,0
18048,0
18062,0
18090,0
18137,0
18170,0
18189,0
18257,0
18385,0
18389,0
18412,0
18420,0
18442,0
18452,0
18476,0
18498,0
18510,0
18545,0
18551,0
18568,0
18572,0
18589,0
18590,0
18598,0
18655,0
18680,0
18697,0
18701,0
18727,0
18736,0
18739,0
18743,0
18770,0
18799,0
18817,0
18821,0
18830,0
18834,0
18840,0
18841,0
18864,0
18913,0
18929,0
18939,0
18966,0
18971,0
19015,0
19041,0
19068,0
19072,0
19092,0
19095,0
19154,0
19171,0
19177,0
19184,0
19197,0
19212,0
19226,0
19230,0
19235,0
19238,0
19240,0
19244,0
19286,0
19316,0
19360,0
19427,0
19446,0
19482,0
19486,0
19497,0
19510,0
19523,0
19549,0
19566,0
19567,0
19594,0
19602,0
19618,0
19629,0
19678,0
19704,0
19710,0
19714,0
19737,0
19774,0
19799,0
19804,0
19814,0
19861,0
19951,0
19953,0
19975,0
20034,0
20044,0
20062,0
20089,0
20091,0
20095,0
20118,0
20123,0
20203,0
20279,0
20280,0
20288,0
20307,0
20337,0
20369,0
20381,0
20386,0
20416,0
20425,0
20429,0
20443,0
20445,0
20451,0
20468,0
20485,0
20493,0
20494,0
20506,0
20515,0
20559,0
20619,0
20635,0
20648,0
20660,0
20676,0
20690,0
20700,0
20715,0
20717,0
20725,0
20768,0
20769,0
20785,0
20787,0
20791,0
20802,0
20810,0
20841,0
20859,0
20884,0
20897,0
20928,0
20941,0
20951,0
20964,0
20980,0
20992,0
21010,0
21011,0
21016,0
21045,0
21046,0
21050,0
21055,0
21057,0
21079,0
21087,0
21107,0
21115,0
21123,0
21133,0
21134,0
21178,0
21186,0
21192,0
21201,0
21245,0
21253,0
21305,0
21307,0
21319,0
21352,0
21380,0
21428,0
21437,0
21469,0
21472,0
21535,0
21550,0
21551,0
21554,0
21593,0
21602,0
21614,0
21616,0
21618,0
21639,0
21699,0
21704,0
21706,0
21717,0
21738,0
21748,0
21752,0
21790,0
21809,0
21836,0
21860,0
21869,0
21875,0
21891,0
21904,0
21908,0
21973,0
21975,0
21978,0
22008,0
22012,0
22025,0
22042,0
22046,0
22051,0
22085,0
22091,0
22102,0
22111,0
22120,0
22143,0
22147,0
22184,0
22196,0
22243,0
22245,0
22246,0
22260,0
22280,0
22284,0
22293,0
22297,0
22325,0
22326,0
22332,0
22370,0
22427,0
22449,0
22456,0
22485,0
22492,0
22501,0
22505,0
22531,0
22605,0
22633,0
22651,0
22677,0
22701,0
22712,0
22715,0
22718,0
22737,0
22740,0
22759,0
22769,0
22806,0
22808,0
22833,0
22837,0
22859,0
22866,0
22878,0
22910,0
22968,0
22971,0
22973,0
22985,0
23020,0
23035,0
23051,0
23054,0
23075,0
23211,0
23254,0
23278,0
23305,0
23311,0
23322,0
23326,0
23332,0
23344,0
23349,0
23371,0
23385,0
23398,0
23399,0
23430,0
23431,0
23459,0
23465,0
23489,0
23492,0
23495,0
23510,0
23535,0
23558,0
23562,0
23564,0
23572,0
23577,0
23597,0
23602,0
23605,0
23625,0
23633,0
23683,0
23719,0
23736,0
23741,0
23746,0
23748,0
23778,0
23799,0
23827,0
23836,0
23844,0
23849,0
23872,0
23913,0
23922,0
23938,0
23960,0
23978,0
23982,0
24034,0
24045,0
24061,0
24068,0
24089,0
24120,0
24128,0
24138,0
24212,0
24217,0
24232,0
24241,0
24243,0
24250,0
24258,0
24283,0
24296,0
24315,0
24325,0
24374,0
24378,0
24391,0
24406,0
24422,0
24432,0
24435,0
24440,0
24451,0
24481,0
24491,0
24504,0
24508,0
24514,0
24536,0
24542,0
24561,0
24575,0
24580,0
24644,0
24659,0
24696,0
24706,0
24729,0
24735,0
24736,0
24751,0
24752,0
24756,0
24792,0
24814,0
24832,0
24886,0
24893,0
24897,0
24898,0
24936,0
24951,0
24962,0
24986,0
24988,0
25018,0
25032,0
25054,0
25065,0
25069,0
25087,0
25092,0
25102,0
25115,0
25135,0
25153,0
25165,0
25203,0
25236,0
25246,0
25281,0
25318,0
25330,0
25348,0
25373,0
25378,0
25386,0
25394,0
25438,0
25459,0
25487,0
25498,0
25535,0
25557,0
25581,0
25594,0
25656,0
25659,0
25674,0
25677,0
25695,0
25715,0
25721,0
25738,0
25763,0
25810,0
25811,0
25841,0
25852,0
25866,0
25902,0
25909,0
25921,0
25931,0
25942,0
25946,0
25957,0
25959,0
25990,0
26000,0
26003,0
26016,0
26028,0
26040,0
26044,0
26054,0
26069,0
26071,0
26115,0
26117,0
26139,0
26145,0
26157,0
26179,0
26193,0
26197,0
26204,0
26215,0
26237,0
26247,0
26261,0
26270,0
26280,0
26286,0
26293,0
26320,0
26338,0
26340,0
26348,0
26354,0
26368,0
26392,0
26394,0
26396,0
26404,0
26409,0
26430,0
26466,0
26502,0
26513,0
26515,0
26542,0
26554,0
26555,0
26557,0
26595,0
26605,0
26628,0
26661,0
26666,0
26667,0
26670,0
26678,0
26702,0
26705,0
26743,0
26750,0
26751,0
26759,0
26767,0
26831,0
26838,0
26859,0
26871,0
26877,0
26885,0
26897,0
26905,0
26931,0
26937,0
26946,0
26962,0
26971,0
26980,0
26982,0
26991,0
27000,0
27013,0
27019,0
27026,0
27033,0
27036,0
27074,0
27076,0
27132,0
27144,0
27154,0
27167,0
27199,0
27200,0
27231,0
27254,0
27295,0
27297,0
27305,0
27318,0
27331,0
27360,0
27391,0
27393,0
27418,0
27431,0
27444,0
27445,0
27482,0
