_id,LOC
100778,97
100832,1040
100906,4601
100937,64
101021,195
101047,0
101094,0
101169,0
101193,0
101281,0
101473,0
101706,0
101768,0
101839,0
102000,0
102007,602
102093,0
102168,0
102293,0
102334,3896
102428,0
102600,224
102601,0
102667,86
102700,0
102749,3996
102753,0
102903,0
102928,0
102938,0
103045,0
103100,0
103193,164
103197,0
103255,0
103291,0
103324,0
103355,0
103404,0
103483,3752
103596,103
103624,0
103646,129
103653,3644
103776,0
103865,0
103913,0
103939,0
103993,0
104003,0
104017,2668
104062,0
104220,0
104239,425
104402,54
104452,959
104471,0
104476,0
104503,0
104573,0
104648,0
104783,223
104809,3752
104816,0
104819,3939
104870,0
104897,0
104974,0
104982,0
105065,0
105102,0
105169,0
105200,2750
105227,0
105318,0
105329,0
105377,63
105437,0
105455,3939
105561,610
105788,3864
105820,0
105867,3895
105991,294
105997,0
106093,0
106186,3945
106200,0
106230,1040
106283,4601
106359,3754
106388,0
106437,3928
106450,0
106514,0
106583,0
106604,141
106609,0
106625,0
106647,180
106674,2750
106683,0
106741,0
106774,0
106805,0
106815,65
106822,677
106886,0
106927,168
106948,0
106958,259
106961,0
10831,485
109189,861
11292,0
113086,467
11343,0
11356,0
113642,697
11367,598
113950,396
114147,540
11440,224
114633,1010
115640,0
11592,81
116041,0
116532,563
117037,594
11776,0
117776,588
11817,0
11857,60
118775,0
11889,0
11911,268
11937,0
119905,0
120360,539
120909,318
12101,0
12109,0
12145,0
12211,360
12272,0
12434,0
12670,0
12726,0
12793,0
12832,0
12845,0
12926,0
12934,0
13074,0
13209,0
13211,0
13231,0
13267,0
13269,0
13402,0
13427,0
13464,0
13493,0
13523,0
13531,0
13616,0
13620,0
13656,0
13720,0
13731,0
13789,111
13851,0
13898,0
13915,0
13941,0
13943,0
13970,0
13984,0
14017,0
14039,0
14053,0
14072,0
14138,0
14322,0
14363,0
14424,60
14444,0
14492,0
14503,396
14525,270
14556,0
14582,0
14594,0
14636,0
14637,0
14727,0
14748,0
14790,0
14799,0
14819,0
14839,0
14929,0
14970,0
14994,0
15020,268
15103,0
15160,701
15195,0
15198,0
15232,0
15272,0
15290,0
15325,57
15331,0
15358,0
15367,0
15374,0
15472,0
15606,0
15667,0
15701,485
15709,0
15877,0
15892,0
15986,0
16000,0
16020,0
16037,0
16152,0
16188,0
16270,0
16333,0
16342,0
16420,0
16440,994
16471,151
16480,0
16496,0
16528,0
16571,0
16594,0
16642,0
16663,0
16740,0
16746,0
16799,0
16824,0
16825,284
16861,191
16959,0
17107,0
17116,0
17140,0
17142,0
17160,0
17228,0
17264,485
17270,0
17278,0
17371,0
17376,0
17428,0
17512,0
17518,214
17540,0
17562,296
17567,0
17628,0
17632,0
17655,0
17699,0
17781,0
17784,0
17905,0
17945,0
18028,0
18048,257
18062,0
18090,0
18137,0
18189,0
18257,0
18385,308
18420,0
18476,112
18498,0
18545,0
18551,485
18568,0
18589,0
18590,0
18598,0
18655,107
18680,0
18701,0
18736,0
18743,540
18799,0
18821,0
18834,0
18841,0
18971,0
19068,360
19072,0
19092,0
19095,0
19154,0
19171,0
19177,0
19197,0
19230,0
19244,0
19316,0
19360,0
19427,0
19446,71
19486,0
19497,0
19510,0
19523,218
19602,0
19704,0
19710,62
19714,65
19737,0
19774,0
19804,0
19951,328
19953,0
19975,0
20034,1010
20062,57
20089,0
20091,402
20095,0
20123,0
20203,436
20279,0
20280,109
20288,32
20307,31
20369,534
20381,0
20386,0
20416,132
20493,0
20506,0
20515,0
20559,0
20619,0
20648,0
20660,0
20700,0
20715,0
20717,0
20769,274
20785,0
20787,0
20791,0
20802,0
20841,0
20897,0
20980,0
21010,35
21011,0
21016,0
21046,0
21079,1237
21087,0
21107,0
21123,0
21133,0
21178,0
21201,459
21245,0
21253,0
21307,0
21319,0
21380,0
21472,0
21535,994
21550,0
21551,598
21554,0
21593,0
21602,0
21614,0
21618,0
21704,0
21706,0
21717,104
21738,0
21752,409
21836,0
21860,0
21869,0
21875,0
21891,0
21904,0
21908,0
21973,0
21978,0
22008,0
22012,345
22042,0
22046,0
22051,0
22091,0
22120,0
22184,0
22243,0
22246,0
22284,0
22325,0
22326,0
22332,0
22449,0
22492,316
22501,428
22605,0
22633,0
22677,0
22701,424
22712,0
22718,0
22759,0
22769,0
22833,18
22866,0
22878,185
22910,0
22968,0
22985,0
23020,191
23035,0
23054,0
23211,0
23254,0
23305,0
23322,0
23326,0
23344,408
23398,0
23430,0
23431,561
23459,0
23489,0
23492,0
23495,0
23535,218
23558,0
23562,0
23564,0
23572,0
23577,752
23597,0
23605,0
23625,0
23719,639
23746,0
23748,0
23799,0
23827,0
23836,354
23872,0
23938,0
23960,0
23978,144
24045,0
24061,0
24068,0
24120,0
24128,0
24212,0
24217,0
24241,317
24243,0
24250,0
24258,0
24283,0
24315,0
24374,0
24378,0
24391,0
24406,0
24422,0
24432,0
24435,28
24504,29
24508,0
24575,0
24644,0
24659,0
24751,0
24752,313
24792,133
24814,0
24893,339
24897,0
24951,0
25065,259
25069,0
25092,0
25115,0
25135,246
25165,0
25203,0
25236,0
25246,0
25281,0
25318,0
25373,0
25386,238
25394,0
25459,398
25498,443
25557,0
25594,107
25659,0
25695,0
25715,0
25738,0
25763,0
25841,288
25852,0
25866,0
25902,0
25909,0
25921,0
25931,0
25957,0
25959,0
25990,8
26003,471
26040,0
26044,0
26069,0
26071,321
26115,0
26117,0
26145,0
26197,98
26204,0
26237,1077
26247,0
26261,0
26286,0
26348,0
26396,0
26404,0
26466,0
26502,85
26515,0
26554,0
26555,0
26557,0
26595,0
26666,0
26670,0
26702,0
26705,0
26750,0
26767,174
26831,0
26838,0
26871,0
26885,0
26905,0
26962,0
26991,0
27013,0
27026,0
27036,0
27074,0
27144,0
27167,0
27200,0
27231,0
27254,0
27295,145
27297,0
27331,0
27360,0
27391,275
27393,0
27418,0
27445,0
27500,0
27566,0
27571,0
27628,188
27636,0
27640,0
27647,0
27662,158
27676,0
27711,0
27712,0
27713,788
27715,0
27737,0
27750,140
27757,0
27805,0
27822,0
27880,0
27885,0
27962,0
27969,0
27974,203
27992,0
28027,0
28048,0
28070,0
28073,0
28135,0
28154,0
28157,325
28211,0
28221,0
28253,0
28264,0
28300,0
28326,140
28358,0
28373,0
28374,0
28378,0
28513,0
28521,0
28546,165
28549,0
28621,0
28624,0
28635,0
28636,0
28642,32
28645,188
28662,0
28693,0
28709,0
28712,0
28719,598
28818,0
28836,0
28843,0
28844,0
28893,0
28902,403
28905,436
28952,0
28989,0
29033,0
29038,0
29048,0
29056,0
29074,0
29106,0
29120,0
29167,89
29183,0
29247,0
29263,0
29281,0
29293,0
29294,0
29307,0
29309,561
29319,0
29359,230
29363,0
29380,0
29416,0
29452,0
29464,0
29492,588
29510,0
29513,0
29570,0
29587,0
29588,0
29630,0
29633,0
29635,0
29661,0
29721,0
29729,0
29744,0
29913,0
29915,0
29943,598
29952,0
29967,0
29977,0
29995,0
30038,0
30060,389
30147,214
30153,0
30158,0
30159,0
30160,0
30184,0
30217,0
30229,0
30242,0
30284,0
30287,0
30318,0
30337,0
30353,0
30357,0
30397,485
30409,257
30438,0
30448,0
30460,0
30508,0
30523,0
30543,0
30606,0
30628,0
30655,0
30660,0
30675,0
30677,0
30721,0
30735,0
30764,0
30788,0
30797,0
30798,0
30800,0
30843,0
30898,0
30906,351
30937,0
30940,423
30969,0
30989,0
30992,0
31004,0
31061,0
31198,0
31221,0
31260,0
31263,0
31266,0
31310,0
31394,0
31411,0
31459,172
31501,0
31508,0
31546,0
31572,206
31576,0
31586,0
31597,0
31611,0
31638,0
31725,0
31728,0
31749,0
31759,0
31813,0
31861,0
31964,0
31992,0
31996,0
32106,0
32119,0
32157,0
32217,0
32264,0
32280,0
32294,0
32343,0
32368,0
32372,0
32395,0
32413,282
32504,0
32528,479
32533,311
32544,360
32558,0
32559,73
32566,0
32611,0
32640,0
32642,0
32670,0
32679,8
32715,0
32749,0
32762,0
32776,0
32794,0
32795,0
32796,0
32799,151
32802,204
32835,0
32843,0
32880,0
32899,0
32900,0
32946,0
32968,99
33010,0
33065,0
33078,38
33104,0
33121,0
33132,0
33150,184
33184,0
33218,0
33222,0
33240,0
33252,0
33258,220
33337,0
33380,0
33388,0
33397,0
33402,0
33430,0
33503,843
33528,0
33559,0
33560,0
33573,0
33577,0
33590,288
33610,0
33676,928
33766,0
33794,94
33796,607
33817,0
33869,0
33873,0
33886,0
33913,62
33977,0
33996,0
34010,0
34082,0
34119,0
34123,0
34129,0
34138,318
34164,0
34166,195
34175,0
34197,0
34238,0
34249,0
34250,0
34255,0
34265,443
34294,0
34304,676
34318,0
34327,128
34344,0
34345,0
34360,293
34384,494
34389,0
34401,0
34431,0
34450,0
34476,0
34479,0
34485,0
34597,0
34624,0
34657,0
34724,0
34755,0
34757,218
34760,355
34793,0
34795,476
34804,27
34811,154
34815,0
34818,0
34846,0
34882,0
34891,0
34901,0
34932,0
34941,0
34945,0
34947,1522
34976,0
34996,0
35005,0
35029,0
35068,0
35098,0
35186,359
35202,423
35203,0
35236,443
35241,0
35291,0
35300,0
35321,0
35357,0
35382,0
35408,0
35464,87
35506,0
35520,0
35556,191
35559,208
35607,153
35608,0
35628,0
35632,0
35670,0
35692,0
35713,237
35735,116
35744,0
35801,0
35822,188
35845,0
35855,497
35872,204
35903,0
35915,0
35969,0
35974,0
35981,0
35983,0
36014,282
36047,541
36060,0
36065,0
36067,374
36072,0
36076,0
36110,127
36134,279
36146,562
36151,0
36191,205
36199,0
36204,0
36234,0
36241,0
36242,0
36312,0
36319,0
36325,0
36375,0
36386,0
36390,0
36392,0
36403,0
36412,0
36431,0
36465,0
36522,318
36528,0
36537,0
36591,0
36592,0
36594,0
36623,0
36648,0
36677,0
36712,0
36761,0
36805,0
36823,111
36838,0
36860,63
36886,0
36905,0
36918,0
36923,0
36951,0
36965,0
37012,0
37025,345
37050,0
37061,0
37065,0
37077,0
37155,0
37169,0
37190,0
37193,0
37197,663
37206,0
37225,0
37235,0
37258,0
37268,0
37277,0
37317,350
37339,0
37389,63
37414,0
37429,0
37456,0
37464,0
37487,0
